日期,收付手段,金额,收付类型,类型明细,备注,yyyymm
2023/5/17 00:00,账务处理,-45,资产类支出,个人账户,医保账户-尾差调整,202301
2023/2/1 00:00,账务处理,4040.67,负债类增记,账单补记,上月广发卡账单补记,202302
2023/2/1 00:00,账务处理,388.73,负债类增记,账单补记,上月招商卡账单补记,202302
2023/2/1 00:00,账务处理,0,负债类增记,账单补记,上月平安卡账单补记,202302
2023/2/1 00:00,账务处理,2727.73,负债类增记,账单补记,上月花呗账单补记,202302
2023/2/9 00:00,电子钱包余额,0,负债类减记,账单还款,平安卡本期账单还款,202302
2023/2/9 00:00,电子钱包余额,734.86,负债类减记,账单还款,招商卡本期账单还款,202302
2023/2/9 00:00,电子钱包余额,2257.51,负债类减记,账单还款,花呗本期账单还款,202302
2023/2/9 00:00,电子钱包余额,3926.57,负债类减记,账单还款,广发卡本期账单还款,202302
2023/2/19 00:00,电子钱包余额,2496.21,负债类减记,银行借款还款,南京银行贷款-本期还款(202204-->202403),202302
2023/2/2 00:00,花呗,2150,资产类支出,长期待摊费用,本期预付房租,202302
2023/2/9 00:00,电子钱包余额,187.5,资产类支出,专项储蓄,专项储蓄-短期债券基金-帮老爸交养老,202302
2023/2/26 00:00,账务处理,187.5,其他必要开支,父母亲人赡养费,帮老爸交养老保险,202302
2023/2/6 00:00,电子钱包余额,-9.42,财务费用开支,金融利息支出,招商卡、广发卡还款抵扣，冲减利息,202302
2023/2/1 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/5 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/8 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/12 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/15 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/19 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/22 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/26 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/28 00:00,账务处理,70.31186146,财务费用开支,金融利息支出,本月利息支出,202302
2023/2/1 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/5 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/8 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/12 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/15 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/19 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/22 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/26 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/28 00:00,账务处理,233.3333333,生活必要开支,房租费,本月房租摊销2100元,202302
2023/2/12 00:00,账务处理,50,生活必要开支,交通通信费,网费,202302
2023/2/1 00:00,账务处理,-2150,资产类支出,长期待摊费用,预付房租-瑞海5区-计提本月房租开销,202302
2023/2/22 00:00,花呗,15,文娱游购开支,日常购物费,订阅-APPLE MUSIC,202302
2023/2/22 00:00,花呗,98.27,其他必要开支,父母亲人赡养费,帮老妈买好医保长期医疗,202302
2023/2/19 00:00,花呗,14.6,其他必要开支,保险费,订阅-人保重疾险-20y-10w,202302
2023/2/22 00:00,花呗,14.95,其他必要开支,保险费,好医保长期医疗,202302
2023/2/8 00:00,账务处理,656,工作收入,公积金,公积金,202302
2023/2/8 00:00,账务处理,524.56,工作收入,社保,养老账户,202302
2023/2/8 00:00,账务处理,131.14,工作收入,社保,医保账户,202302
2023/2/8 00:00,账务处理,656,资产类支出,个人账户,公积金,202302
2023/2/8 00:00,账务处理,524.56,资产类支出,个人账户,养老账户,202302
2023/2/8 00:00,账务处理,131.14,资产类支出,个人账户,医保账户,202302
2023/2/12 00:00,账务处理,158.2916667,文娱游购开支,大件购置费,iPad本期入账17/24 202110-->202309,202302
2023/2/12 00:00,账务处理,-158.2916667,资产类支出,长期待摊费用,iPad分期入账17/24 202110-->202309,202302
2023/3/8 00:00,账务处理,11487.46977,工作收入,到手工资,到手工资,202302
2023/3/11 00:00,账务处理,-162.23,工作收入,到手工资,个税扣款,202302
2023/3/8 00:00,账务处理,-1079.49,工作收入,到手工资,社保扣款,202302
2023/2/19 00:00,账务处理,113.2916667,文娱游购开支,大件购置费,Apple Watch Series 7 分期摊销 (202210-202409),202302
2023/2/19 00:00,账务处理,-113.2916667,资产类支出,其他资产类支出,Apple Watch Series 7 分期摊销 (202210-202409),202302
2023/2/8 00:00,账务处理,-20.25,资产类支出,长期待摊费用,百度网盘年费会员(202210-202309),202302
2023/2/8 00:00,账务处理,20.25,投资自身开支,教育费,订阅-百度网盘会员CPA,202302
2023/2/19 00:00,花呗,19,文娱游购开支,日常购物费,订阅-腾讯视频会员,202302
2023/2/26 00:00,账务处理,416.6666667,其他必要开支,人情费,杜洪鑫借款坏账损失1/12(202301-->202312),202302
2023/2/26 00:00,账务处理,-416.6666667,资产类支出,应收账款,杜洪鑫借款坏账损失,202302
2023/2/1 00:00,账务处理,340,生活必要开支,必要着装费,12月平账,202302
2023/1/8 00:00,账务处理,129.3333333,生活必要开支,必要着装费,newbalance分期入账(02-04),202302
2023/2/6 00:00,电子钱包余额,450,资产类支出,金融资产投资,指数基金-天弘沪深300-450,202302
2023/2/3 00:00,招商卡,5011,财务费用开支,账单套现,信用卡提现,202302
2023/2/3 00:00,招商卡,5100,财务费用开支,账单套现,信用卡提现,202302
2023/2/3 00:00,电子钱包余额,-5067.87,财务费用开支,账单套现,信用卡提现,202302
2023/2/3 00:00,电子钱包余额,-4979.43,财务费用开支,账单套现,信用卡提现,202302
2023/2/3 00:00,账务处理,-63.7,财务费用开支,金融手续费与罚款,提现利息开支计入人情费-借给林梦华2w块钱刷信用卡提现,202302
2023/2/3 00:00,账务处理,63.7,其他必要开支,人情费,提现利息开支计入人情费-借给林梦华2w块钱刷信用卡提现,202302
2023/2/3 00:00,电子钱包余额,10000,负债类增记,银行借款,借呗借款1w元,202302
2023/2/3 00:00,电子钱包余额,20000,资产类支出,应收账款,借给林梦华2w元,202302
2023/2/20 00:00,账务处理,26375,其他收入,其他收入,中指裁员赔偿,202302
2023/2/9 00:00,电子钱包余额,-20000,资产类支出,应收账款,林梦华还款,202302
2023/2/9 00:00,电子钱包余额,-20,财务费用开支,金融手续费与罚款,林梦华还款,202302
2023/2/9 00:00,电子钱包余额,10,财务费用开支,金融手续费与罚款,提现1万元手续费,202302
2023/2/9 00:00,电子钱包余额,10015,负债类减记,银行借款还款,借呗还款1w元,202302
2023/2/9 00:00,账务处理,15,其他必要开支,人情费,借呗借款1w元利息支出,202302
2023/2/8 00:00,花呗,29.8,生活必要开支,伙食费,外卖-炸鸡腿,202302
2023/1/29 11:59,广发卡,68,生活必要开支,伙食费,外卖-高铁餐,202302
2023/1/29 18:17,电子钱包余额,99.8,生活必要开支,其他必要家用,水费,202302
2023/1/29 22:45,广发卡,22,生活必要开支,伙食费,外卖-兰州拉面,202302
2023/1/29 22:52,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/1/30 09:14,平安卡,8.04,生活必要开支,伙食费,外卖-便利蜂,202302
2023/1/30 12:00,广发卡,22.65,生活必要开支,伙食费,外卖-便利蜂,202302
2023/1/30 14:40,电子钱包余额,100,生活必要开支,其他必要家用,电费,202302
2023/1/30 16:59,广发卡,63.73,生活必要开支,伙食费,买菜-王小余料理包家用快手菜煲仔饭半成品菜加热即食预制菜速食懒人菜 等多件,202302
2023/1/30 19:37,花呗,19,生活必要开支,伙食费,外卖,202302
2023/1/30 20:16,广发卡,9.65,生活必要开支,伙食费,买菜,202302
2023/1/31 11:43,广发卡,24.9,生活必要开支,伙食费,外卖-柳螺情螺蛳粉(第11号档口驿城美食城)外卖订单,202302
2023/1/31 11:54,广发卡,12,生活必要开支,其他必要家用,吸尘掸子,202302
2023/1/31 20:04,花呗,21,生活必要开支,伙食费,外卖,202302
2023/1/31 20:40,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/1/31 22:40,广发卡,99.8,其他必要开支,医疗费,褪黑素3瓶,202302
2023/1/31 22:40,广发卡,48.5,文娱游购开支,日常购物费,【旗舰店】雀巢1+2原味奶香特浓无蔗糖三合一拿铁速溶咖啡30条,202302
2023/1/31 22:59,广发卡,33.8,生活必要开支,伙食费,买菜-沃柑10斤,202302
2023/1/31 23:13,电子钱包余额,103,文娱游购开支,日常购物费,rush,202302
2023/2/1 09:15,广发卡,10.26,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/1 11:41,平安卡,24.3,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/1 12:22,平安卡,36.4,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/1 19:33,广发卡,46,生活必要开支,伙食费,外卖-串流不息西红门店,202302
2023/2/2 09:10,平安卡,8.25,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/2 10:58,广发卡,20,生活必要开支,伙食费,外卖-川湘木桶饭(总部基地店)外卖订单,202302
2023/2/2 12:22,广发卡,10,生活必要开支,伙食费,外卖,202302
2023/2/2 19:54,广发卡,18,生活必要开支,其他必要家用,拖鞋牙刷,202302
2023/2/2 21:48,平安卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/3 09:10,广发卡,7.33,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/3 12:01,广发卡,10.74,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/3 17:09,广发卡,43,文娱游购开支,饮食游乐费,电影-满江红,202302
2023/2/3 17:14,广发卡,46,生活必要开支,伙食费,外卖-吉野家,202302
2023/2/3 17:46,广发卡,12,生活必要开支,伙食费,外卖-CoCo都可-CoCo都可(公益西桥华联店)-终端CN0205004,202302
2023/2/4 12:56,广发卡,36.91,生活必要开支,伙食费,买菜,202302
2023/2/5 12:45,广发卡,11.52,生活必要开支,伙食费,买菜,202302
2023/2/5 20:46,广发卡,19.9,生活必要开支,伙食费,买菜-包邮李锦记零添加防腐剂蒜蓉酱213g蒜泥火锅烧烤,202302
2023/2/5 21:40,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/6 02:52,广发卡,18,文娱游购开支,日常购物费,三体提前点映,202302
2023/2/6 10:33,广发卡,21.3,生活必要开支,伙食费,外卖-人合东北大包饭(第2档口谷谷乐美食城)外卖订单,202302
2023/2/6 18:15,花呗,2,投资自身开支,办公文印费,简历打印,202302
2023/2/7 09:18,广发卡,7.49,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/7 11:55,广发卡,35.57,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/7 18:57,广发卡,44.1,生活必要开支,伙食费,买菜,202302
2023/2/7 21:29,电子钱包余额,60,投资自身开支,图书费,英文版 刘慈欣三体三部曲The Three-Body 低价销,202302
2023/2/8 08:50,电子钱包余额,20,生活必要开支,交通通信费,公交卡充值,202302
2023/2/8 09:20,广发卡,7.13,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/8 11:36,广发卡,42.37,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/8 20:22,花呗,2,投资自身开支,办公文印费,报销单打印,202302
2023/2/8 21:13,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/8 21:18,广发卡,6.93,生活必要开支,伙食费,买菜,202302
2023/2/9 12:49,广发卡,23,生活必要开支,伙食费,外卖-沙县小吃北京宏业路店,202302
2023/2/9 17:34,广发卡,50,生活必要开支,交通通信费,话费,202302
2023/2/9 18:41,广发卡,15,生活必要开支,伙食费,外卖-两个汉堡,202302
2023/2/10 09:06,广发卡,11.54,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/10 11:37,广发卡,19.62,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/10 19:01,花呗,49,生活必要开支,伙食费,外卖-串串香,202302
2023/2/10 19:09,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/10 21:38,广发卡,135,投资自身开支,图书费,预售中商原版中国之路与平行世界COVID-19疫情时代的中国,202302
2023/2/11 11:29,广发卡,22,生活必要开支,伙食费,外卖-兰州拉面,202302
2023/2/11 12:05,广发卡,23,生活必要开支,伙食费,外卖-热巧克力,202302
2023/2/11 15:15,广发卡,76.3,生活必要开支,伙食费,买菜,202302
2023/2/12 14:39,广发卡,12.9,生活必要开支,其他必要家用,牙刷,202302
2023/2/12 19:35,广发卡,20.86,生活必要开支,伙食费,外卖-香河肉饼*过桥米线(第15号档口食尚百汇美食城店)(第15号档口食尚百汇美食城)外卖订单,202302
2023/2/12 20:37,广发卡,25,文娱游购开支,日常购物费,腾讯视频会员-狂飙,202302
2023/2/13 09:15,广发卡,12.75,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/16 00:00,账务处理,20,其他必要开支,医疗费,佑安医院-咳嗽-挂号费60医保报销40,202302
2023/2/16 00:00,账务处理,135,其他必要开支,医疗费,佑安医院-咳嗽-CT检查费,202302
2023/2/16 00:00,账务处理,43.62,其他必要开支,医疗费,佑安医院-咳嗽-药品费,202302
2023/2/16 00:00,账务处理,-198.62,资产类支出,个人账户,医保账户-医保个账支付,202302
2023/2/16 00:00,账务处理,198.62,工作收入,社保,医保支付,202302
2023/2/16 00:00,账务处理,-198.62,工作收入,社保,医保账户,202302
2023/2/24 00:00,招商卡,1704,其他必要开支,人情费,送给林梦华一个转运珠,202302
2023/2/14 00:00,花呗,32.2,其他必要开支,医疗费,苏麻止咳胶囊,202302
2023/2/2 00:00,电子钱包余额,138,文娱游购开支,饮食游乐费,北村烤肉-跟一个黑胖子,202302
2023/2/13 10:56,广发卡,20.5,生活必要开支,伙食费,外卖-港滋味港式烧腊饭(科技园店)外卖订单,202302
2023/2/13 19:32,广发卡,0.97,文娱游购开支,日常购物费,快递保管费,202302
2023/2/13 19:37,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/13 19:41,广发卡,7.53,生活必要开支,伙食费,买菜-正大优鲜,202302
2023/2/13 22:17,广发卡,48.8,文娱游购开支,饮食游乐费,给赵越买夜宵-Obligi Chicken韩式炸鸡(第五档口朝阳门薏人薏份美食城)外卖订单,202302
2023/2/14 09:30,广发卡,12.95,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/14 10:50,广发卡,28.3,生活必要开支,伙食费,外卖-四有青年·湖南米粉·卤粉(第A04档口可味汉威美食城)外卖订单,202302
2023/2/14 18:55,花呗,21,生活必要开支,伙食费,外卖,202302
2023/2/15 12:54,广发卡,25.67,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/15 19:22,广发卡,29,生活必要开支,伙食费,外卖-沙县小吃北京宏业路店,202302
2023/2/15 20:14,广发卡,27,生活必要开支,必要着装费,剪头发,202302
2023/2/15 20:20,广发卡,1.5,生活必要开支,交通通信费,充电,202302
2023/2/16 08:59,广发卡,12.51,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/16 11:49,广发卡,19.95,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/16 12:28,广发卡,17.42,生活必要开支,伙食费,外卖-便利蜂,202302
2023/2/16 14:30,广发卡,1,生活必要开支,交通通信费,充电,202302
2023/2/16 16:43,花呗,5,生活必要开支,伙食费,外卖,202302
2023/2/16 16:44,花呗,15,生活必要开支,伙食费,外卖,202302
